FAMILY	GENUS	SPECIES	CAAB CODE
Melanostomiidae	Bathophilus	ater	37109009
Sciaenidae	Johnius	australis	37354022
Serranidae	Caprodon	schlegelii	37311096
Serranidae	Pseudanthias	dispar	37311114
Urolophidae	Urolophus	sufflavus	37038005
Congiopodidae	Perryena	leucometopon	37298002
Serranidae	Luzonichthys	waitei	37311104
Serranidae	Pseudanthias	rubrizonatus	37311124
Bythitidae	Barathronus	maculatus	37228015
Syngnathidae	Microphis	manadensis	37282091
Bembridae	Bembras	megacephala	37296049
Hoplichthyidae	Hoplichthys	filamentosus	37297005
Platycephalidae	Sunagocia	otaitensis	37296046
Aploactinidae	Aploactisoma	milesii	37290001
Bythitidae	Anacanthobythites	platycephalus	37228104
Etmopteridae	Etmopterus	unicolor	37020022
Tetrarogidae	Paracentropogon	vespa	37287060
Arhynchobatidae	Pavoraja	arenaria	37031023
Arhynchobatidae	Pavoraja	mosaica	37031024
Atherinidae	Craterocephalus	lentiginosus	37246023
Ophidiidae	Neobythites	longipes	37228034
Macrouridae	Mesovagus	antipodum	37232035
Apogonidae	Pristiapogon	kallopterus	37327063
Sillaginidae	Sillago	maculata	37330015
Moridae	Guttigadus	globiceps	37224013
Platycephalidae	Platycephalus	westraliae	37296020
Ateleopodidae	Ateleopus	japonicus	37136001
Mirapinnidae	Parataeniophorus	brevis	37137001
Gerreidae	Parequula	elongata	37349023
Carapidae	Pyramodon	ventralis	37229012
Lethrinidae	Lethrinus	rubrioperculatus	37351012
Sparidae	Argyrops	bleekeri	37353006
Tripterygiidae	Trinorfolkia	cristata	37415023
Gonostomatidae	Cyclothone	braueri	37106015
Acanthuridae	Acanthurus	nigrofuscus	37437014
Carapidae	Snyderidia	canina	37229018
Zeidae	Zenopsis	stabilispinosa	37264012
Gobiesocidae	Alabes	dorsalis	37206008
Lethrinidae	Lethrinus	erythracanthus	37351025
Apogonidae	Ostorhinchus	capricornis	37327125
Phosichthyidae	Ichthyococcus	ovatus	37106009
Labracoglossidae	Bathystethus	cultratus	37332001
Synanceiidae	Synanceia	verrucosa	37287089
Phosichthyidae	Ichthyococcus	australis	37106022
Ophidiidae	Hypopleuron	caninum	37228029
Monacanthidae	Paraluteres	prionurus	37465063
Siganidae	Siganus	vulpinus	37438017
Gobiidae	Eviota	zebrina	37428137
Clinidae	Heteroclinus	flavescens	37416021
Exocoetidae	Cheilopogon	arcticeps	37233004
Aploactinidae	Neoaploactis	tridorsalis	37290009
Gobiidae	Cryptocentrus	leptocephalus	37428102
Monacanthidae	Pervagor	aspricaudus	37465067
Lobotidae	Lobotes	surinamensis	37348001
Labridae	Thalassoma	hardwicke	37384165
Tetraodontidae	Torquigener	tuberculiferus	37467062
Labridae	Choerodon	monostigma	37384008
Plesiopidae	Paraplesiops	sinclairi	37316011
Pomacanthidae	Centropyge	heraldi	37365027
Scorpaenidae	Parascorpaena	grandisquamis	37287067
Acanthuridae	Naso	annulatus	37437024
Monacanthidae	Acanthaluteres	spilomelanurus	37465043
Gempylidae	Rexea	bengalensis	37439007
Chaetodontidae	Chaetodon	meyeri	37365045
Girellidae	Girella	cyanea	37361016
Monodactylidae	Schuettea	scalaripinnis	37356001
Mugilidae	Trachystoma	petardi	37381011
Labridae	Chlorurus	sordidus	37386030
Synodontidae	Saurida	tumbil	37118028
Synodontidae	Synodus	dermatogenys	37118003
Haemulidae	Plectorhinchus	chrysotaenia	37350017
Menidae	Mene	maculata	37340001
Exocoetidae	Exocoetus	gibbosus	37233012
Exocoetidae	Parexocoetus	brachypterus	37233016
Antennariidae	Kuiterichthys	furcipilis	37210014
Opistognathidae	Opistognathus	jacksoniensis	37388005
Blenniidae	Ecsenius	alleni	37408020
Molidae	Mola	mola	37470002
Molidae	Ranzania	laevis	37470004
Syngnathidae	Dunckerocampus	pessuliferus	37282108
Serranidae	Epinephelus	fuscoguttatus	37311021
Moridae	Notophycis	marginata	37224007
Plesiopidae	Plesiops	genaricus	37316019
Gobiidae	Eviota	storthynx	37428312
Siganidae	Siganus	spinus	37438013
Ophiclinidae	Sticharium	clarkae	37414011
Tripterygiidae	Enneapterygius	tutuilae	37415011
Soleidae	Zebrias	scalaris	37462010
Astronesthidae	Astronesthes	boulengeri	37108003
Labridae	Scarus	flavipectoralis	37386014
Labridae	Scarus	forsteni	37386015
Platycephalidae	Platycephalus	laevigatus	37296006
Chanidae	Chanos	chanos	37142001
Brachionichthyidae	Brachiopsilus	dossenus	37209010
Monacanthidae	Eubalichthys	gunnii	37465034
Scombridae	Acanthocybium	solandri	37441024
Paralichthyidae	Pseudorhombus	jenynsii	37460002
Caristiidae	Neocaristius	heemstrai	37343001
Nomeidae	Cubiceps	whiteleggii	37446013
Triglidae	Lepidotrigla	punctipectoralis	37288027
Ophichthidae	Skythrenchelys	zabra	37068042
Atherinidae	Stenatherina	panatela	37246038
Syngnathidae	Vanacampus	poecilolaemus	37282024
Gobiidae	Paragobiodon	modestus	37428215
Monacanthidae	Eubalichthys	bucephalus	37465039
Tetraodontidae	Marilyna	darwinii	37467046
Holocentridae	Sargocentron	violaceum	37261032
Gobiidae	Macrodontogobius	wilburi	37428187
Pteroidae	Pterois	paucispinula	37287027
Pomacentridae	Amphiprion	polymnus	37372138
Tetraodontidae	Polyspina	piosae	37467049
Tetraodontidae	Reicheltia	halsteadi	37467050
Citharidae	Brachypleura	novaezeelandiae	37458001
Samaridae	Plagiopsetta	glossa	37461026
Gobiidae	Parachaeturichthys	polynema	37428211
Cirrhitidae	Cirrhitus	pinnulatus	37374005
Cirrhitidae	Oxycirrhites	typus	37374008
Champsodontidae	Champsodon	guentheri	37401005
Labridae	Diproctacanthus	xanthurus	37384102
Apogonidae	Pseudamiops	gracilicauda	37327110
Carangidae	Kaiwarinus	equula	37337013
Dalatiidae	Dalatias	licha	37020002
Triacanthidae	Triacanthus	nieuhofi	37464009
Holocentridae	Sargocentron	tiere	37261030
Platycephalidae	Cymbacephalus	parilis	37296042
Lutjanidae	Macolor	niger	37346048
Callionymidae	Bathycallionymus	moretonensis	37427038
Ophichthidae	Ophichthus	cephalozona	37068028
Apogonidae	Fowleria	aurita	37327098
Phosichthyidae	Phosichthys	argenteus	37106002
Macrouridae	Trachyrincus	longirostris	37232028
Tetraodontidae	Canthigaster	papua	37467042
Uranoscopidae	Uranoscopus	terraereginae	37400023
Serranidae	Triso	dermopterus	37311165
Triacanthodidae	Triacanthodes	ethiops	37464003
Atherinidae	Craterocephalus	honoriae	37246022
Serranidae	Epinephelus	stictus	37311018
Serranidae	Variola	louti	37311166
Melamphaidae	Scopelogadus	beanii	37251005
Muraenidae	Gymnothorax	prionodon	37060049
Gempylidae	Diplospinus	multistriatus	37439017
Apogonidae	Pristiapogon	exostigma	37327056
Ophichthidae	Ophichthus	lithinus	37068043
Monacanthidae	Thamnaconus	tessellatus	37465026
Myctophidae	Diaphus	effulgens	37122033
Serranidae	Plectropomus	oligacanthus	37311162
Myctophidae	Metelectrona	herwigi	37122107
Labridae	Scarus	altipinnis	37386010
Labridae	Choerodon	frenatus	37384074
Labridae	Anampses	lennardi	37384016
Opistognathidae	Opistognathus	seminudus	37388014
Syngnathidae	Hippichthys	spicifer	37282076
Triacanthodidae	Bathyphylax	bombifrons	37464010
Mugilidae	Moolgarda	buchanani	37381010
Labridae	Hologymnosus	doliatus	37384127
Leiognathidae	Gazza	rhombea	37341024
Macrouridae	Trachonurus	yiwardaus	37232093
Scorpaenidae	Scorpaena	bulacephala	37287125
Macrouridae	Coelorinchus	acanthiger	37232042
Scombridae	Sarda	orientalis	37441006
Scombridae	Sarda	australis	37441020
Serranidae	Cephalopholis	leopardus	37311138
Labridae	Anampses	melanurus	37384180
Congrogadidae	Congrogadus	malayanus	37411005
Aracanidae	Aracana	ornata	37466001
Myctophidae	Diaphus	watasei	37122013
Chaetodontidae	Chaetodon	decussatus	37365085
Plesiopidae	Plesiops	verecundus	37316012
Holocentridae	Sargocentron	microstoma	37261027
Gobiidae	Gobiodon	histrio	37428160
Congridae	Ariosoma	anagoides	37067035
Gobiidae	Gobiodon	spilophthalmus	37428155
Gobiidae	Gobiodon	acicularis	37428370
Syngnathidae	Solegnathus	guentheri	37282003
Triglidae	Pterygotrigla	hemisticta	37288055
Uranoscopidae	Ichthyscopus	barbatus	37400002
Pomacentridae	Parma	polylepis	37372096
Gobiidae	Afurcagobius	tamarensis	37428004
Chironemidae	Chironemus	marmoratus	37375001
Ogcocephalidae	Coelophrys	brevipes	37212010
Myctophidae	Gymnoscopelus	piabilis	37122018
Microdesmidae	Parioglossus	raoi	37435026
Haemulidae	Diagramma	melanacrum	37350024
Gonostomatidae	Margrethia	obtusirostra	37106021
Lethrinidae	Gymnocranius	microdon	37351030
Peristediidae	Gargariscus	prionocephalus	37288013
Ogcocephalidae	Halieutopsis	nasuta	37212044
Paralichthyidae	Pseudorhombus	quinquocellatus	37460025
Trachichthyidae	Hoplostethus	atlanticus	37255009
Myctophidae	Dasyscopelus	spinosus	37122101
Syngnathidae	Solegnathus	robustus	37282004
Neosebastidae	Neosebastes	longirostris	37287122
Pomacanthidae	Genicanthus	watanabei	37365073
Carcharhinidae	Carcharhinus	sorrah	37018013
Acanthuridae	Acanthurus	albipectoralis	37437004
Carangidae	Atule	mate	37337024
Tetraodontidae	Chelonodon	dapsilis	37467068
Pleuronectidae	Ammotretis	rostratus	37461001
Gobiidae	Oxyurichthys	auchenolepis	37428208
Siganidae	Siganus	punctatissimus	37438012
Pseudomugilidae	Pseudomugil	cyanodorsalis	37245017
Blenniidae	Salarias	sexfilum	37408083
Synodontidae	Saurida	wanieso	37118029
Alepocephalidae	Alepocephalus	longiceps	37114029
Syngnathidae	Stigmatopora	narinosa	37282132
Platycephalidae	Rogadius	patriciae	37296008
Plesiopidae	Assessor	macneilli	37316004
Antennariidae	Echinophryne	crassispina	37210005
Moridae	Mora	moro	37224002
Platycephalidae	Onigocia	bimaculata	37296050
Ophichthidae	Allips	concolor	37068045
Triglidae	Pterygotrigla	pauli	37288057
Moridae	Guttigadus	kongi	37224041
Lamnidae	Lamna	nasus	37010004
Platycephalidae	Platycephalus	bassensis	37296003
Moridae	Tripterophycis	gilchristi	37224004
Holocentridae	Myripristis	murdjan	37261002
Callionymidae	Foetorepus	phasis	37427002
Apogonidae	Apogon	unicolor	37327153
Leiognathidae	Photopectoralis	aureus	37341018
Macrouridae	Lucigadus	ori	37232085
Myctophidae	Lampichthys	procerus	37122017
Lutjanidae	Lutjanus	decussatus	37346041
Cirrhitidae	Amblycirrhitus	bimacula	37374002
Cetomimidae	Rhamphocetichthys	savagei	37132002
Macrouridae	Coelorinchus	matamua	37232017
Labridae	Bodianus	flavipinnis	37384035
Malacanthidae	Branchiostegus	wardi	37331006
Ariommatidae	Ariomma	luridum	37447003
Gobiidae	Drombus	halei	37428112
Monacanthidae	Paramonacanthus	oblongus	37465017
Gobiidae	Callogobius	flavobrunneus	37428364
Engraulidae	Thryssa	setirostris	37086004
Pleuronectidae	Ammotretis	macrolepis	37461012
Gobiidae	Callogobius	depressus	37428087
Monacanthidae	Chaetodermis	penicilligerus	37465013
Alepocephalidae	Bajacalifornia	arcylepis	37114018
Gobiidae	Amblygobius	nocturnus	37428047
Leiognathidae	Leiognathus	ruconius	37341015
Microdesmidae	Paragunnellichthys	seychellensis	37435009
Macrouridae	Coelorinchus	sereti	37232123
Oneirodidae	Oneirodes	eschrichtii	37216010
Himantolophidae	Himantolophus	mauli	37215003
Gobiesocidae	Discotrema	monogrammum	37206038
Lutjanidae	Pristipomoides	multidens	37346002
Syngnathidae	Hippocampus	denise	37282136
Blenniidae	Salarias	ramosus	37408099
Gobiidae	Feia	nota	37428369
Ogcocephalidae	Malthopsis	gigas	37212040
Paraulopidae	Paraulopus	melanogrammus	37120015
Megachasmidae	Megachasma	pelagios	37009001
Myctophidae	Diaphus	impostor	37122082
Clinidae	Heteroclinus	eckloniae	37416019
Labridae	Scarus	psittacus	37386024
Bothidae	Kamoharaia	megastoma	37460006
Labridae	Cheilinus	fasciatus	37384066
Gobiidae	Amblyeleotris	randalli	37428041
Apogonidae	Nectamia	savayensis	37327163
Myctophidae	Lampanyctus	intricarius	37122020
Gobiidae	Pleurosicya	micheli	37428376
Cynoglossidae	Cynoglossus	suyeni	37463025
Ophidiidae	Hoplobrotula	armata	37228007
Scorpaenidae	Scorpaena	gasta	37287131
Pseudochromidae	Pseudochromis	bitaeniatus	37313004
Girellidae	Girella	tricuspidata	37361007
Pseudochromidae	Pseudochromis	reticulatus	37313027
Scorpaenidae	Neomerinthe	erostris	37287133
Tripterygiidae	Helcogramma	striatum	37415019
Labridae	Halichoeres	nebulosus	37384118
Engraulidae	Stolephorus	brachycephalus	37086012
Liparidae	Paraliparis	brunneocaudatus	37307014
Saccopharyngidae	Saccopharynx	schmidti	37078001
Acanthuridae	Acanthurus	nigricauda	37437013
Chlopsidae	Kaupichthys	atronasus	37059001
Neosebastidae	Maxillicosta	meridianus	37287126
Microdesmidae	Nemateleotris	decora	37435007
Tripterygiidae	Enneapterygius	atrogulare	37415012
Holocentridae	Sargocentron	caudimaculatum	37261022
Gobiidae	Trimma	unisquame	37428267
Ariidae	Hemiarius	insidiator	37188017
Aracanidae	Aracana	aurita	37466003
Squalidae	Squalus	albifrons	37020038
Mugilidae	Liza	macrolepis	37381019
Pomacentridae	Pomacentrus	moluccensis	37372118
Liparidae	Paraliparis	anthracinus	37307007
Scombridae	Auxis	thazard	37441009
Scombridae	Gasterochisma	melampus	37441019
Synodontidae	Synodus	sageneus	37118004
Trachichthyidae	Sorosichthys	ananassa	37255010
Melamphaidae	Poromitra	macrophthalma	37251009
Apogonidae	Cheilodipterus	intermedius	37327138
Pseudomugilidae	Pseudomugil	signifer	37245020
Diodontidae	Diodon	liturosus	37469016
Blenniidae	Aspidontus	dussumieri	37408007
Pomatomidae	Pomatomus	saltatrix	37334002
Ambassidae	Ambassis	marianus	37310018
Etmopteridae	Etmopterus	molleri	37020033
Tetraodontidae	Arothron	stellatus	37467014
Tripterygiidae	Enneapterygius	gracilis	37415039
Carapidae	Onuxodon	margaritiferae	37229004
Macrouridae	Coelorinchus	parallelus	37232122
Scatophagidae	Selenotoca	multifasciata	37363001
Citharidae	Citharoides	orbitalis	37458002
Nemipteridae	Nemipterus	zysron	37347013
Ophichthidae	Scolecenchelys	australis	37068003
Clinidae	Heteroclinus	perspicillatus	37416013
Liparidae	Paraliparis	costatus	37307017
Alepocephalidae	Bathytroctes	squamosus	37114027
Liparidae	Psednos	nataliae	37307004
Blenniidae	Istiblennius	meleagris	37408046
Pomacanthidae	Genicanthus	lamarck	37365070
Gempylidae	Neoepinnula	orientalis	37439004
Acanthuridae	Acanthurus	thompsoni	37437018
Acanthuridae	Naso	brevirostris	37437026
Acanthuridae	Naso	maculatus	37437038
Serranidae	Epinephelus	cyanopodus	37311145
Serranidae	Liopropoma	multilineatum	37311158
Labridae	Scarus	niger	37386021
Pempherididae	Pempheris	oualensis	37357010
Tetraodontidae	Arothron	nigropunctatus	37467027
Soleidae	Brachirus	fitzroiensis	37462023
Carangidae	Decapterus	muroadsi	37337071
Triglidae	Lepidotrigla	papilio	37288002
Opistognathidae	Opistognathus	darwiniensis	37388003
Pomacentridae	Chromis	klunzingeri	37372044
Aplochitonidae	Lovettia	sealii	37103002
Scombridae	Cybiosarda	elegans	37441008
Pomacentridae	Amblyglyphidodon	curacao	37372017
Mullidae	Parupeneus	ciliatus	37355024
Toxotidae	Toxotes	chatareus	37359001
Blenniidae	Istiblennius	lineatus	37408045
Trichiuridae	Aphanopus	mikhailini	37440013
Mugilidae	Aldrichetta	forsteri	37381001
Lutjanidae	Lutjanus	semicinctus	37346046
Gobiidae	Gobiodon	quinquestrigatus	37428163
Trachichthyidae	Hoplostethus	ravurictus	37255006
Engraulidae	Stolephorus	advenus	37086020
Pristigasteridae	Ilisha	lunula	37085012
Monacanthidae	Meuschenia	hippocrepis	37465004
Nemipteridae	Nemipterus	marginatus	37347016
Ophichthidae	Brachysomophis	crocodilinus	37068038
Gobiidae	Pleurosicya	coerulea	37428227
Balistidae	Rhinecanthus	verrucosus	37465074
Cheilodactylidae	Cheilodactylus	spectabilis	37377006
Notacanthidae	Notacanthus	sexspinis	37083001
Chaetodontidae	Forcipiger	longirostris	37365069
Alepocephalidae	Bathyprion	danae	37114021
Myctophidae	Lampanyctus	nobilis	37122097
Notosudidae	Scopelosaurus	hoedti	37125005
Blenniidae	Cirripectes	chelomatus	37408012
Holocentridae	Sargocentron	rubrum	37261001
Cepolidae	Owstonia	sibogae	37380007
Acanthoclinidae	Beliops	xanthokrossos	37319001
Gobiidae	Pleurosicya	muscarum	37428232
Carangidae	Parastromateus	niger	37337072
Clupeidae	Anodontostoma	chacunda	37085015
Pomacentridae	Chromis	retrofasciata	37372050
Apogonidae	Ostorhinchus	semilineatus	37327004
Cynoglossidae	Cynoglossus	broadhursti	37463015
Rajidae	Dentiraja	cerva	37031003
Mugilidae	Paramugil	georgii	37381009
Platycephalidae	Platycephalus	orbitalis	37296058
Pomacentridae	Hemiglyphidodon	plagiometopon	37372081
Moridae	Tripterophycis	svetovidovi	37224029
Congridae	Ariosoma	anago	37067006
Carangidae	Carangichthys	dinema	37337078
Macrouridae	Hymenocephalus	aeger	37232101
Sternoptychidae	Sternoptyx	pseudobscura	37107019
Lethrinidae	Wattsia	mossambica	37351027
Labridae	Halichoeres	chrysus	37384110
Ophiclinidae	Ophiclinus	gabrieli	37414006
Apogonidae	Sphaeramia	nematoptera	37327119
Macrouridae	Coryphaenoides	rudis	37232019
Triakidae	Hypogaleus	hyugaensis	37017006
Carcharhinidae	Carcharhinus	tilstoni	37018014
Apogonidae	Taeniamia	fucata	37327082
Leiognathidae	Aurigequula	fasciata	37341009
Pomacentridae	Chromis	viridis	37372053
Pomacentridae	Chrysiptera	notialis	37372065
Platycephalidae	Onigocia	macrocephala	37296025
Monacanthidae	Paramonacanthus	lowei	37465085
Uranoscopidae	Uranoscopus	cognatus	37400008
Pomacanthidae	Pomacanthus	semicirculatus	37365080
Melanostomiidae	Trigonolampa	miriceps	37109037
Gobiidae	Gobiodon	brochus	37428333
Somniosidae	Centroscymnus	owstonii	37020019
Exocoetidae	Cheilopogon	suttoni	37233017
Carangidae	Carangichthys	humerosus	37337031
Carcharhinidae	Carcharhinus	limbatus	37018039
Labridae	Hologymnosus	annulatus	37384126
Syngnathidae	Festucalex	cinctus	37282061
Callionymidae	Orbonymus	rameus	37427009
Serranidae	Lepidoperca	brochata	37311102
Soleidae	Aseraggodes	normani	37462002
Labridae	Halichoeres	margaritaceus	37384113
Platycephalidae	Onigocia	oligolepis	37296027
Polynemidae	Polydactylus	multiradiatus	37383002
Notograptidae	Notograptus	guttatus	37412001
Bothidae	Bothus	myriaster	37460042
Apogonidae	Ostorhinchus	unitaeniatus	37327135
Labridae	Labroides	dimidiatus	37384028
Sternoptychidae	Sternoptyx	diaphana	37107009
Pomacentridae	Chrysiptera	glauca	37372062
Blenniidae	Ecsenius	bicolor	37408022
Mugilidae	Crenimugil	crenilabis	37381012
Orectolobidae	Sutorectus	tentaculatus	37013012
Muraenidae	Anarchias	leucurus	37060019
Blenniidae	Salarias	alboguttatus	37408080
Scorpaenidae	Parascorpaena	picta	37287071
Arhynchobatidae	Pavoraja	nitida	37031009
Melanostomiidae	Bathophilus	pawneei	37109005
Blenniidae	Omobranchus	verticalis	37408065
Pomacanthidae	Apolemichthys	trimaculatus	37365016
Tetraodontidae	Feroxodon	multistriatus	37467010
Nemipteridae	Nemipterus	furcosus	37347005
Myctophidae	Symbolophorus	boops	37122103
Polynemidae	Polydactylus	plebeius	37383009
Chiasmodontidae	Kali	kerberti	37402005
Cheilodactylidae	Cheilodactylus	nigripes	37377001
Myctophidae	Lampanyctus	australis	37122019
Myctophidae	Symbolophorus	evermanni	37122059
Labridae	Iniistius	pavo	37384177
Tetraodontidae	Torquigener	paxtoni	37467059
Xenisthmidae	Xenisthmus	polyzonatus	37429046
Sternoptychidae	Maurolicus	javanicus	37107024
Trachichthyidae	Gephyroberyx	darwinii	37255004
Labridae	Cheilinus	chlorourus	37384064
Triakidae	Iago	garricki	37017007
Labridae	Calotomus	spinidens	37386006
Monacanthidae	Cantherhines	pardalis	37465051
Malacosteidae	Malacosteus	niger	37110001
Gobiidae	Afurcagobius	suppositus	37428143
Sciaenidae	Austronibea	oedogenys	37354008
Callionymidae	Repomucenus	sublaevis	37427010
Atherinidae	Leptatherina	presbyteroides	37246002
Gobiidae	Vanderhorstia	ambanoro	37428288
Monacanthidae	Pervagor	melanocephalus	37465069
Tripterygiidae	Norfolkia	brachylepis	37415022
Labridae	Halichoeres	claudia	37384119
Alopiidae	Alopias	superciliosus	37012002
Polyprionidae	Polyprion	oxygeneios	37311006
Synodontidae	Saurida	undosquamis	37118001
Gobiidae	Cryptocentrus	leucostictus	37428103
Dalatiidae	Isistius	plutodus	37020043
Percichthyidae	Macquaria	colonorum	37311033
Gobiidae	Cryptocentrus	cinctus	37428098
Serranidae	Plectropomus	maculatus	37311012
Labridae	Suezichthys	notatus	37384163
Labridae	Thalassoma	quinquevittatum	37384170
Hemiramphidae	Hyporhamphus	melanochir	37234001
Serranidae	Epinephelus	spilotoceps	37311155
Platycephalidae	Ratabulus	diversidens	37296011
Carangidae	Scomberoides	lysan	37337046
Soleidae	Brachirus	breviceps	37462022
Gonostomatidae	Zaphotias	pedaliotus	37106012
Lophiidae	Lophiomus	setigerus	37208001
Gobiidae	Priolepis	nuchifasciata	37428018
Syngnathidae	Cosmocampus	banneri	37282053
Pomacentridae	Stegastes	albifasciatus	37372130
Centrolophidae	Psenopsis	humerosa	37445007
Muraenidae	Gymnothorax	nubilus	37060065
Nettastomatidae	Nettastoma	parviceps	37065001
Muraenidae	Gymnothorax	austrinus	37060074
Muraenidae	Uropterygius	fuscoguttatus	37060077
Congridae	Gnathophis	macroporis	37067027
Bovichtidae	Halaphritis	platycephala	37403004
Percophidae	Bembrops	morelandi	37393014
Heterodontidae	Heterodontus	zebra	37007002
Congridae	Uroconger	lepturus	37067021
Moringuidae	Moringua	ferruginea	37057001
Myctophidae	Dasyscopelus	selenops	37122100
Ginglymostomatidae	Nebrius	ferrugineus	37013010
